job_id,title_clean,company_clean,location_clean,role_category,remote_type,source,category,job_type,publication_date,salary,url,collected_at
adzuna_5716183811,Impact Data Analyst,UNSW,"Sydney, Cape Breton",Data Analyst,Not Specified,Adzuna,Consultancy Jobs,Not Specified,,127351 - 143488,https://www.adzuna.ca/details/5716183811?utm_medium=api&utm_source=08a528aa,2026-05-12T12:55:18.600088
adzuna_5725299002,Associate Data Analyst,Manulife,Canada,Data Analyst,Not Specified,Adzuna,IT Jobs,Not Specified,,None - None,https://www.adzuna.ca/details/5725299002?utm_medium=api&utm_source=08a528aa,2026-05-12T12:55:18.600088
adzuna_5687768676,"Data Analyst, Growth",Kraken,Canada,Data Analyst,Not Specified,Adzuna,IT Jobs,contract,,None - None,https://www.adzuna.ca/details/5687768676?utm_medium=api&utm_source=08a528aa,2026-05-12T12:55:18.600088
adzuna_5721990841,Business Data Analyst,StackAdapt,Canada,Data Analyst,Not Specified,Adzuna,IT Jobs,Not Specified,,84000 - 99000,https://www.adzuna.ca/details/5721990841?utm_medium=api&utm_source=08a528aa,2026-05-12T12:55:18.600088
adzuna_4962287616,Business Data Analyst,RideCo,"Waterloo, Waterloo region",Data Analyst,Remote,Adzuna,IT Jobs,Not Specified,,80000 - 90000,https://www.adzuna.ca/details/4962287616?utm_medium=api&utm_source=08a528aa,2026-05-12T12:55:18.600088
adzuna_5716260123,Senior Data Analyst,BMO,"Toronto, Ontario",Data Analyst,Not Specified,Adzuna,IT Jobs,Not Specified,,None - None,https://www.adzuna.ca/details/5716260123?utm_medium=api&utm_source=08a528aa,2026-05-12T12:55:18.600088
adzuna_5697545837,eCommerce Data Analyst,dbrand,"Brampton, Peel region",Data Analyst,Not Specified,Adzuna,IT Jobs,Not Specified,,60000 - 70000,https://www.adzuna.ca/details/5697545837?utm_medium=api&utm_source=08a528aa,2026-05-12T12:55:18.600088
adzuna_5724487593,Business Data Analyst,McKesson,"Mississauga, Peel region",Data Analyst,Remote,Adzuna,IT Jobs,Not Specified,,81500 - 108600,https://www.adzuna.ca/details/5724487593?utm_medium=api&utm_source=08a528aa,2026-05-12T12:55:18.600088
adzuna_5706529098,Sr. Data Analyst,Deloitte,"Toronto, Ontario",Data Analyst,Hybrid,Adzuna,IT Jobs,Not Specified,,None - None,https://www.adzuna.ca/details/5706529098?utm_medium=api&utm_source=08a528aa,2026-05-12T12:55:18.600088
adzuna_5724792295,FP&A Data Analyst,Dillon Consulting Limited,"London, Middlesex",Data Analyst,Not Specified,Adzuna,Engineering Jobs,Not Specified,,None - None,https://www.adzuna.ca/details/5724792295?utm_medium=api&utm_source=08a528aa,2026-05-12T12:55:18.600088
adzuna_5709600971,"Data Analyst, Specialist",The Vanguard Group,"Toronto, Ontario",Data Analyst,Not Specified,Adzuna,IT Jobs,Not Specified,,None - None,https://www.adzuna.ca/details/5709600971?utm_medium=api&utm_source=08a528aa,2026-05-12T12:55:18.600088
adzuna_5693591007,Senior Data Analyst,Instacart,Canada,Data Analyst,Not Specified,Adzuna,IT Jobs,permanent,,126000 - 133000,https://www.adzuna.ca/details/5693591007?utm_medium=api&utm_source=08a528aa,2026-05-12T12:55:18.600088
adzuna_5617898242,Senior Data Analyst,Spring Financial Inc.,"Bentall Centre, Vancouver",Data Analyst,Not Specified,Adzuna,IT Jobs,permanent,,81500 - 107500,https://www.adzuna.ca/details/5617898242?utm_medium=api&utm_source=08a528aa,2026-05-12T12:55:18.600088
adzuna_5702834943,Property Data Analyst,Onward,"Calgary, Calgary region",Data Analyst,Not Specified,Adzuna,Consultancy Jobs,contract,,55000 - 65000,https://www.adzuna.ca/details/5702834943?utm_medium=api&utm_source=08a528aa,2026-05-12T12:55:18.600088
adzuna_5709655262,Senior Data Analyst,Price Industries,"Winnipeg region, Manitoba",Data Analyst,Not Specified,Adzuna,IT Jobs,Not Specified,,70000 - 90000,https://www.adzuna.ca/details/5709655262?utm_medium=api&utm_source=08a528aa,2026-05-12T12:55:18.600088
adzuna_5716249672,Business Data Analyst,Dollarama,"Mont-Royal, Montréal",Data Analyst,Not Specified,Adzuna,IT Jobs,Not Specified,,None - None,https://www.adzuna.ca/details/5716249672?utm_medium=api&utm_source=08a528aa,2026-05-12T12:55:18.600088
adzuna_5717284231,Data Analyst Intern,Intelcom,Canada,Data Analyst,Not Specified,Adzuna,IT Jobs,contract,,None - None,https://www.adzuna.ca/details/5717284231?utm_medium=api&utm_source=08a528aa,2026-05-12T12:55:18.600088
adzuna_5717312329,Financial Data Analyst,Charger Logistics Inc,"Brampton, Peel region",Data Analyst,Not Specified,Adzuna,Accounting & Finance Jobs,Not Specified,,None - None,https://www.adzuna.ca/details/5717312329?utm_medium=api&utm_source=08a528aa,2026-05-12T12:55:18.600088
adzuna_5375018162,Data Analyst (Marketing),CIRA,"Westboro, Ottawa",Data Analyst,Not Specified,Adzuna,IT Jobs,Not Specified,,92000 - 102000,https://www.adzuna.ca/details/5375018162?utm_medium=api&utm_source=08a528aa,2026-05-12T12:55:18.600088
adzuna_5719275947,Data Analyst (Marketing),CIRA,"Ottawa, Ottawa region",Data Analyst,Not Specified,Adzuna,IT Jobs,Not Specified,,None - None,https://www.adzuna.ca/details/5719275947?utm_medium=api&utm_source=08a528aa,2026-05-12T12:55:18.600088
adzuna_5720278359,Data Analyst - Temporary,Aviso Wealth,"Vancouver, Greater Vancouver",Data Analyst,Not Specified,Adzuna,Accounting & Finance Jobs,Not Specified,,None - None,https://www.adzuna.ca/details/5720278359?utm_medium=api&utm_source=08a528aa,2026-05-12T12:55:18.600088
adzuna_5709262092,Junior Data Analyst,Amexio,"Longueuil, Champlain",Data Analyst,Not Specified,Adzuna,IT Jobs,Not Specified,,None - None,https://www.adzuna.ca/details/5709262092?utm_medium=api&utm_source=08a528aa,2026-05-12T12:55:18.600088
adzuna_5725711731,Senior Data Analyst,Spring Financial Inc.,"Vancouver, Greater Vancouver",Data Analyst,Not Specified,Adzuna,IT Jobs,permanent,,None - None,https://www.adzuna.ca/details/5725711731?utm_medium=api&utm_source=08a528aa,2026-05-12T12:55:18.600088
adzuna_5720276821,Data Analyst - Temporary,Aviso Wealth,"Toronto, Ontario",Data Analyst,Not Specified,Adzuna,Accounting & Finance Jobs,Not Specified,,None - None,https://www.adzuna.ca/details/5720276821?utm_medium=api&utm_source=08a528aa,2026-05-12T12:55:18.600088
adzuna_4801364754,Data Analyst / Business Analyst (Data),Dallas IT,"Toronto, Ontario",Business Analyst,Remote,Adzuna,IT Jobs,Not Specified,,None - None,https://www.adzuna.ca/details/4801364754?utm_medium=api&utm_source=08a528aa,2026-05-12T12:55:18.600088
adzuna_5623648231,Senior Data Analyst - Marketing,Improvado,Canada,Data Analyst,Not Specified,Adzuna,IT Jobs,Not Specified,,None - None,https://www.adzuna.ca/details/5623648231?utm_medium=api&utm_source=08a528aa,2026-05-12T12:55:18.600088
adzuna_5701290324,Data Analyst (Remote) JP890,P@thlion Staffing Careers,"Edmonton, Edmonton region",Data Analyst,Remote,Adzuna,IT Jobs,Not Specified,,None - None,https://www.adzuna.ca/details/5701290324?utm_medium=api&utm_source=08a528aa,2026-05-12T12:55:18.600088
adzuna_5724628875,Data Analyst (Automation & AI),iA Financial Group,"Québec City, Québec",Data Analyst,Hybrid,Adzuna,IT Jobs,Not Specified,,None - None,https://www.adzuna.ca/details/5724628875?utm_medium=api&utm_source=08a528aa,2026-05-12T12:55:18.600088
adzuna_5699991988,Bilingual Senior Data Analyst,Driven Brands Canada,"Hamilton, Hamilton region",Data Analyst,Not Specified,Adzuna,IT Jobs,Not Specified,,None - None,https://www.adzuna.ca/details/5699991988?utm_medium=api&utm_source=08a528aa,2026-05-12T12:55:18.600088
adzuna_5717274352,AI Data Analyst Intern,Intelcom,Canada,Data Analyst,Not Specified,Adzuna,IT Jobs,contract,,None - None,https://www.adzuna.ca/details/5717274352?utm_medium=api&utm_source=08a528aa,2026-05-12T12:55:18.600088
adzuna_5648994614,"Data Analyst, Financial Operations",7shifts,"Toronto, Ontario",Data Analyst,Not Specified,Adzuna,IT Jobs,Not Specified,,None - None,https://www.adzuna.ca/details/5648994614?utm_medium=api&utm_source=08a528aa,2026-05-12T12:55:18.600088
adzuna_5649039956,"Data Analyst, Financial Operations",7shifts,"Saskatoon, Saskatchewan",Data Analyst,Not Specified,Adzuna,IT Jobs,Not Specified,,None - None,https://www.adzuna.ca/details/5649039956?utm_medium=api&utm_source=08a528aa,2026-05-12T12:55:18.600088
adzuna_5717780346,Cost Control Data Analyst,Trillium Rail Partners,"Mississauga, Peel region",Data Analyst,Not Specified,Adzuna,IT Jobs,Not Specified,,None - None,https://www.adzuna.ca/details/5717780346?utm_medium=api&utm_source=08a528aa,2026-05-12T12:55:18.600088
adzuna_5717290024,Data Analyst Intern - Returns,Intelcom,Canada,Data Analyst,Not Specified,Adzuna,IT Jobs,contract,,None - None,https://www.adzuna.ca/details/5717290024?utm_medium=api&utm_source=08a528aa,2026-05-12T12:55:18.600088
adzuna_5708619752,Research and Data Analyst-Intern,UJA Federation of Greater Toronto,"North York, Toronto",Data Analyst,Not Specified,Adzuna,Admin Jobs,contract,,None - None,https://www.adzuna.ca/details/5708619752?utm_medium=api&utm_source=08a528aa,2026-05-12T12:55:18.600088
adzuna_5616026992,"Senior Associate, Data Analyst",Capital One,"Toronto, Ontario",Data Analyst,Not Specified,Adzuna,Accounting & Finance Jobs,Not Specified,,None - None,https://www.adzuna.ca/details/5616026992?utm_medium=api&utm_source=08a528aa,2026-05-12T12:55:18.600088
adzuna_5721938681,Forward Deployed Data Analyst,Reflow,"Toronto, Ontario",Data Analyst,Not Specified,Adzuna,IT Jobs,Not Specified,,None - None,https://www.adzuna.ca/details/5721938681?utm_medium=api&utm_source=08a528aa,2026-05-12T12:55:18.600088
adzuna_5687744931,Senior Marketing Data Analyst,RLDatix,Canada,Data Analyst,Hybrid,Adzuna,"PR, Advertising & Marketing Jobs",Not Specified,,None - None,https://www.adzuna.ca/details/5687744931?utm_medium=api&utm_source=08a528aa,2026-05-12T12:55:18.600088
adzuna_5715689604,Senior Marketing Data Analyst,RLDatix,"Toronto, Ontario",Data Analyst,Hybrid,Adzuna,"PR, Advertising & Marketing Jobs",Not Specified,,None - None,https://www.adzuna.ca/details/5715689604?utm_medium=api&utm_source=08a528aa,2026-05-12T12:55:18.600088
adzuna_4870514812,Sr. Market Data Analyst,Lightbox Employer Llc,"Richmond Hill, York region",Data Analyst,Not Specified,Adzuna,IT Jobs,Not Specified,,None - None,https://www.adzuna.ca/details/4870514812?utm_medium=api&utm_source=08a528aa,2026-05-12T12:55:18.600088
adzuna_4801364839,"Big Data Analyst, InsurTech",Fintech Recruiters,"Toronto, Ontario",Data Analyst,Not Specified,Adzuna,IT Jobs,Not Specified,,None - None,https://www.adzuna.ca/details/4801364839?utm_medium=api&utm_source=08a528aa,2026-05-12T12:55:18.600088
adzuna_5700578397,"Senior Data Analyst, Core",Match Group,"Greater Vancouver, British Columbia",Data Analyst,Not Specified,Adzuna,Engineering Jobs,Not Specified,,None - None,https://www.adzuna.ca/details/5700578397?utm_medium=api&utm_source=08a528aa,2026-05-12T12:55:18.600088
adzuna_5626454311,BI Developer / Data Analyst,Kensington,"Toronto, Ontario",Data Analyst,Not Specified,Adzuna,IT Jobs,Not Specified,,80000 - 100000,https://www.adzuna.ca/details/5626454311?utm_medium=api&utm_source=08a528aa,2026-05-12T12:55:18.600088
adzuna_5716873881,Marketing Operations & Data Analyst,Construction Virtuelle et Technologie BI,"Québec, Canada",Data Analyst,Not Specified,Adzuna,"PR, Advertising & Marketing Jobs",Not Specified,,None - None,https://www.adzuna.ca/details/5716873881?utm_medium=api&utm_source=08a528aa,2026-05-12T12:55:18.600088
adzuna_5710588338,Intermediate Technical Data Analyst,Intact Financial,Canada,Data Analyst,Not Specified,Adzuna,IT Jobs,Not Specified,,None - None,https://www.adzuna.ca/details/5710588338?utm_medium=api&utm_source=08a528aa,2026-05-12T12:55:18.600088
adzuna_5702814416,Senior Business Data Analyst,Loblaw Companies,"Brampton, Peel region",Data Analyst,Not Specified,Adzuna,IT Jobs,permanent,,0 - 82,https://www.adzuna.ca/details/5702814416?utm_medium=api&utm_source=08a528aa,2026-05-12T12:55:18.600088
adzuna_5552056954,Lead Financial Data Analyst,SimCorp,"Toronto, Ontario",Data Analyst,Not Specified,Adzuna,IT Jobs,Not Specified,,None - None,https://www.adzuna.ca/details/5552056954?utm_medium=api&utm_source=08a528aa,2026-05-12T12:55:18.600088
adzuna_5671109653,Principal Game Data Analyst,Kabam,"Vancouver, Greater Vancouver",Data Analyst,Not Specified,Adzuna,IT Jobs,Not Specified,,None - None,https://www.adzuna.ca/details/5671109653?utm_medium=api&utm_source=08a528aa,2026-05-12T12:55:18.600088
adzuna_5669583666,Principal Game Data Analyst,Kabam Games Inc. Job on T-Net,"Vancouver, Greater Vancouver",Data Analyst,Not Specified,Adzuna,IT Jobs,Not Specified,,None - None,https://www.adzuna.ca/details/5669583666?utm_medium=api&utm_source=08a528aa,2026-05-12T12:55:18.600088
adzuna_5665737202,"Data Analyst, Governance & Resilience",West Edmonton Mall,"Edmonton, Edmonton region",Data Analyst,Not Specified,Adzuna,IT Jobs,Not Specified,,None - None,https://www.adzuna.ca/details/5665737202?utm_medium=api&utm_source=08a528aa,2026-05-12T12:55:18.600088
adzuna_5717266567,GHG Data Analyst Intern,Intelcom,Canada,Data Analyst,Not Specified,Adzuna,IT Jobs,contract,,None - None,https://www.adzuna.ca/details/5717266567?utm_medium=api&utm_source=08a528aa,2026-05-12T12:55:18.600088
adzuna_5723298732,Senior Marketing Data Analyst,G Adventures,Canada,Data Analyst,Not Specified,Adzuna,"PR, Advertising & Marketing Jobs",Not Specified,,74000 - 87000,https://www.adzuna.ca/details/5723298732?utm_medium=api&utm_source=08a528aa,2026-05-12T12:55:18.600088
adzuna_5716845888,Data analyst - informatics and systems,Durham Community Health Centre,"Oshawa, Durham region",Data Analyst,Not Specified,Adzuna,IT Jobs,contract,,41600 - None,https://www.adzuna.ca/details/5716845888?utm_medium=api&utm_source=08a528aa,2026-05-12T12:55:18.600088
adzuna_5726108156,Senior Data Analyst (SQL),CGI,"Toronto, Ontario",Data Analyst,Hybrid,Adzuna,IT Jobs,Not Specified,,95000 - 145000,https://www.adzuna.ca/details/5726108156?utm_medium=api&utm_source=08a528aa,2026-05-12T12:55:18.600088
adzuna_5708565761,Analyste Data (Contrat) /Data Analyst (Contract),IQVIA,"Mississauga, Peel region",Data Analyst,Not Specified,Adzuna,Healthcare & Nursing Jobs,contract,,65900 - 109800,https://www.adzuna.ca/details/5708565761?utm_medium=api&utm_source=08a528aa,2026-05-12T12:55:18.600088
adzuna_5726154349,Analyste Data (Contrat) /Data Analyst (Contract),IQVIA,"Kirkland, Montréal",Data Analyst,Not Specified,Adzuna,Healthcare & Nursing Jobs,contract,,None - None,https://www.adzuna.ca/details/5726154349?utm_medium=api&utm_source=08a528aa,2026-05-12T12:55:18.600088
adzuna_5726571500,Data Analyst – Banking Regulatory Reporting,Astra North Infoteck Inc.,Canada,Data Analyst,Remote,Adzuna,IT Jobs,contract,,10000 - None,https://www.adzuna.ca/details/5726571500?utm_medium=api&utm_source=08a528aa,2026-05-12T12:55:18.600088
adzuna_5726087924,"Senior Data Analyst, Business Intelligence",UAP Inc.,"Montréal, Québec",BI Analyst,Not Specified,Adzuna,IT Jobs,Not Specified,,None - None,https://www.adzuna.ca/details/5726087924?utm_medium=api&utm_source=08a528aa,2026-05-12T12:55:18.600088
adzuna_5721839155,BSA - Banking SME and Data Analyst,J M Group Inc,Canada,Data Analyst,Not Specified,Adzuna,IT Jobs,Not Specified,,None - None,https://www.adzuna.ca/details/5721839155?utm_medium=api&utm_source=08a528aa,2026-05-12T12:55:18.600088
adzuna_5481714305,Customer Service Representative / Data Analyst,Adaria Vending Services Limited,"Maple, York region",Data Analyst,Hybrid,Adzuna,Customer Services Jobs,Not Specified,,None - None,https://www.adzuna.ca/details/5481714305?utm_medium=api&utm_source=08a528aa,2026-05-12T12:55:18.600088
adzuna_5623648232,Senior Data Analyst (Marketing Experience),Improvado,Canada,Data Analyst,Not Specified,Adzuna,IT Jobs,Not Specified,,None - None,https://www.adzuna.ca/details/5623648232?utm_medium=api&utm_source=08a528aa,2026-05-12T12:55:18.600088
adzuna_5613283995,"Data Analyst, Investment Management - Temporary",Aviso Wealth,"Downtown, Vancouver",Data Analyst,Not Specified,Adzuna,Accounting & Finance Jobs,contract,,75000 - 85000,https://www.adzuna.ca/details/5613283995?utm_medium=api&utm_source=08a528aa,2026-05-12T12:55:18.600088
adzuna_5670365164,"Senior Data Analyst, 3d Design Data",Autodesk,"Victoria, Capital",Data Analyst,Not Specified,Adzuna,IT Jobs,Not Specified,,None - None,https://www.adzuna.ca/details/5670365164?utm_medium=api&utm_source=08a528aa,2026-05-12T12:55:18.600088
adzuna_5721353475,Business Data Analyst – SQL/ Data Warehousing (Banking),Astra North Infoteck Inc.,"Toronto, Ontario",Data Analyst,Not Specified,Adzuna,IT Jobs,contract,,10000 - None,https://www.adzuna.ca/details/5721353475?utm_medium=api&utm_source=08a528aa,2026-05-12T12:55:18.600088
adzuna_5718234281,Urgent Data Analyst/Specialist Position,Magna International,"Greater Vancouver, British Columbia",Data Analyst,Not Specified,Adzuna,IT Jobs,Not Specified,,None - None,https://www.adzuna.ca/details/5718234281?utm_medium=api&utm_source=08a528aa,2026-05-12T12:55:18.600088
adzuna_5565034086,Data Analyst - Mapping Level 2,Poly Services Group,"Scarborough, Toronto",Data Analyst,Not Specified,Adzuna,Scientific & QA Jobs,Not Specified,,None - None,https://www.adzuna.ca/details/5565034086?utm_medium=api&utm_source=08a528aa,2026-05-12T12:55:18.600088
adzuna_5724545697,Student – Data Analyst (Automation & AI),iA Financial Group,Canada,Data Analyst,Hybrid,Adzuna,IT Jobs,Not Specified,,None - None,https://www.adzuna.ca/details/5724545697?utm_medium=api&utm_source=08a528aa,2026-05-12T12:55:18.600088
adzuna_5704725109,"Senior Data Analyst, Retail Analytics",Arc'Teryx,"North Vancouver, Greater Vancouver",Data Analyst,Not Specified,Adzuna,IT Jobs,Not Specified,,94000 - 108000,https://www.adzuna.ca/details/5704725109?utm_medium=api&utm_source=08a528aa,2026-05-12T12:55:18.600088
adzuna_5712032285,Data Analyst - Entry Level (Remote),Zonda Home,"Greater Vancouver, British Columbia",Data Analyst,Remote,Adzuna,IT Jobs,Not Specified,,None - None,https://www.adzuna.ca/details/5712032285?utm_medium=api&utm_source=08a528aa,2026-05-12T12:55:18.600088
adzuna_5721940056,Data Analyst – Tarification et performance,April,"Brossard, Champlain",Data Analyst,Not Specified,Adzuna,IT Jobs,Not Specified,,None - None,https://www.adzuna.ca/details/5721940056?utm_medium=api&utm_source=08a528aa,2026-05-12T12:55:18.600088
adzuna_5721536463,Data Analyst - Tarification et performance,APRIL,"Brossard, Champlain",Data Analyst,Not Specified,Adzuna,IT Jobs,Not Specified,,None - None,https://www.adzuna.ca/details/5721536463?utm_medium=api&utm_source=08a528aa,2026-05-12T12:55:18.600088
adzuna_5725418880,Data Analyst (Remote â Canada),Tenstorrent,"Greater Vancouver, British Columbia",Data Analyst,Remote,Adzuna,IT Jobs,Not Specified,,None - None,https://www.adzuna.ca/details/5725418880?utm_medium=api&utm_source=08a528aa,2026-05-12T12:55:18.600088
